user_id,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49
user_108,-23.6460660554743,2.1227284324250504,3.7538418872511583,-17.881397569894155,3.419552150569127,2.313545523605204,2.2744008673237723,-0.09098046316919059,0.05359536579955891,0.029643394990480437,-4.439404827794121,0.9293132299887602,-0.15909199088174217,-7.205263739989122,-0.7567392107690359,0.1700205196681816,0.49596710908786396,-0.7347625010948137,1.3811340868773316,8.459382653559496,-8.272456833146727,1.0813565877917954,3.623603526593179,-6.464708257676589,-3.3597092089577982,-2.7652035219357063,-0.8639759711028873,-2.1215614898475503,-0.28753577370238714,-5.335865651123626,-0.9856729600682513,-0.4310506508677015,2.2970296381024595,2.5705674045433033,-5.953394654860223,-5.7693263085801645,0.4178034838483705,-6.283895247649671,1.7732078016207868,1.846843417120004,-5.435921430486196,2.6225043311658682,3.8153180475726316,-1.1773127049869074,0.6924686440365794,-8.118312320644794,-2.491683505280268,-2.553859295603916,5.847668779674431,-5.999664947611246
user_109,-21.923466597588504,2.3445277158889986,11.396187425085378,-11.911770821064437,-7.880690264198952,0.4060150469908944,4.965361379286386,0.8497210502694953,0.24740785950132677,-1.2834728973105607,-4.948145224462087,-1.7415211547915332,0.01782811934037783,-9.568575043661,-0.6483726580971888,0.2322815584669528,0.6204184092096485,-0.7012750245487256,0.6303650152792559,6.366540509302037,-8.938670520992659,0.9924209279175402,-1.583268104096404,-5.600598716412375,-3.7792789699369513,-6.362746382316133,-3.209802279014178,-2.0182373417503268,0.17436654878980645,-8.2893830298426,0.6211918063366425,-2.636822772076802,3.936228236310233,5.905863904607892,2.549337194979602,5.168389854797103,2.938380188595379,-4.671553315457735,-0.8987325249291859,-2.9409296120498847,0.25799995290048217,0.5039433324914352,2.3876892491771096,0.7297692974606514,-2.632349737350969,-5.016783360122209,-3.787553065936533,0.557658269290907,2.8845478340392,-1.047692719256293
user_11,-44.734556772919056,-17.895027229989406,-48.86243021496928,31.695220421337325,-1.241116176357457,0.6444829600320784,-65.63818371323725,3.3327634739319523,78.96861883481516,0.15535672416500024,-27.670919186016963,-15.735102347101991,1.0407350693623367,-5.983424873579,-1.2421366120239294,1.7127930497094686,-2.268359514876517,1.8601887858935764,-4.2290575767500584,2.825588218905938,-3.5070243938950867,0.22471671461270312,0.20005448097885742,-4.499887174313162,0.30483949764697654,1.4758885302847675,-8.112535839824552,-5.163140178978407,0.18076308367802246,-1.54583313199267,2.057157100529825,0.8321023276097991,1.2049373580585645,-0.4849056981838713,-0.5076892200744364,-4.361454745869885,0.16380755073496003,-0.8884417721981265,-0.2863759529025501,-3.043738291810821,-0.7501868978918831,1.6839306324740517,-0.60982547279211,1.2879567325424335,-1.1831216070074333,2.742422071628498,0.39701113339256033,5.508973435908675,-0.15564985798089018,-1.5794764132130272
user_110,-27.844915522063214,-0.6234194052196433,1.5363145055758636,-6.4493805886849715,36.24835027628822,-0.3542619524823693,-5.443694089609529,1.632964916738986,4.1268888878960865,-0.4884438151773069,8.883128832101068,-0.884155185501159,0.03207547917581456,5.731668025034506,-0.38355073600204465,4.165766000137624,5.7301567203712525,-2.139330643450935,-1.0036085465454812,13.185759733169597,-9.598169545312146,0.20661399461883168,17.05666786819084,7.32935670294299,7.5204459681271665,-4.542339471641135,3.5996835466139827,4.873423958365425,3.2129946454238305,1.2509253951386343,-4.761391456445044,-3.132527615843006,-1.8538398585673674,7.971408704553403,-4.464930858662128,14.473293004905178,4.983510803485825,-1.569630533381095,-6.835393227283587,-9.23100254688395,0.42713906859396145,-6.515592352435561,-7.495073264205793,1.8105176273359878,-0.03217244976678876,-1.032301685363469,6.645222009037367,-10.778756292543797,5.284510667371606,-3.4151786197675795
user_111,-22.13357882402303,5.709986918194858,32.66571900607267,6.296067332075468,8.536306091209049,2.4788713444654125,-3.151900455824918,0.6799482275409325,3.226440524810775,0.6039371299632014,3.3166466380260506,-0.9362727345065508,-0.1219642199871621,-6.438021204658352,0.7176478641209455,-3.875703973047831,-3.019657261376208,-2.979317654602277,4.711984756784181,2.87285707019178,-13.758036105898261,0.9833065875444018,0.7083236817875358,-2.4888260033836667,1.0130017533912434,-10.636722064742475,22.566029661849804,-5.92605941669447,-2.3996728567096692,-2.3020005739954095,4.573892876077379,1.746329198982055,-4.60814884534453,-8.703274679898334,2.329480532878437,-6.080755948517832,-2.7636284244280636,-6.121103499777206,-20.502368884255056,3.951383949368951,-12.110234936390393,5.928292868033296,-6.5677592119678945,-6.311724144083327,15.392049075632004,-4.651796993882626,1.194891414206323,1.6579931876494585,4.317372481809072,7.170931719334366
user_112,-21.640633875047182,1.2857288431930096,12.05468080094107,-11.78386599167467,-8.455799685682129,0.6776958454290677,4.358238600833131,0.21600779969771244,0.011484827887177404,-0.03743805093337348,-6.120984608335539,-1.99596396500517,0.18375625464235443,-8.262743295811966,-1.0006717219397072,0.25849082601592066,0.8454117705054272,0.01842622432828247,2.0243273544064593,6.718193817970508,-8.76672106655387,0.8959795122140942,-0.2780383398407793,-6.181626252493733,-4.555086433469264,-5.661833814945653,-5.5630184889719345,-2.958810454611887,2.224784959414293,-7.956675107821529,-0.6259788288482522,-2.8484544272138197,9.438843698306677,5.522491734465232,1.6224060063071164,9.858323172757219,2.1570737188890865,3.066999460575148,-3.062949905056595,-2.110347535195242,-2.0320379246761453,3.2393100526875043,6.835168244744471,-1.0966096796612017,0.14998116226445332,-7.229601063970763,-6.832908428949941,-6.594656559023955,4.655264749649802,1.1511712212984169
user_113,-21.475531781793777,3.568625764285223,10.763922722857469,-12.017053574128504,-6.925476985630114,0.1263178965707634,4.603738338347974,1.6311914222087598,-0.11199795785517834,-0.9032765035074112,-5.485000864908707,-1.8755731334390273,0.47479027411222685,-8.95544619986382,-1.2325940426433986,0.30265188718731734,-0.30105961109839874,-0.05256241744025645,1.0416443543821936,8.094820115420253,-7.9067831941051026,0.6618976373538649,-2.744836812657035,-3.5010495028907465,-4.900498920221699,-7.194175460720784,-4.058299915449644,1.3150921127207051,-1.1223515305032508,-11.368673201966303,0.32171962259807324,-0.9702468217280104,2.2585025234752814,2.988352709444218,4.494400100079996,-1.1783148320066417,0.7675362904832745,-9.22045426823312,5.864120070528425,5.888461714788859,1.8805970042613902,2.9923918759651316,-5.37062260036166,1.8714867897057939,-6.6444269129863995,0.03565403386640931,-3.3295119021950894,-3.178873709401361,-2.3891032809592136,1.1324816733716054
user_114,-25.243356184888025,0.6039834577069749,-2.6183469219607676,-23.802409842563588,6.848910879699086,0.5406257238729535,3.607231425991093,1.0938407669867949,-0.22398969121259885,-0.02028178480000565,-4.815312975456362,-0.7939948871039955,0.466562743212527,-8.83576429546785,-1.0051944686137246,3.4328722866427355,0.4860928182129657,-0.6983576144288682,0.4103956823926366,6.825347378449856,-7.469223199117167,1.475397306527957,5.494496196953584,-0.47378895504981555,0.015986475127958255,-4.339399109738783,3.89840266995856,0.46857309535861286,0.22140041314523146,-3.31253760557807,-0.9034268772197531,0.3188442664743217,0.5889278286691512,1.7401149516569379,-5.2669561661689235,5.376888848939985,-1.7064633924254164,-0.3846960490660242,3.7298687975096017,2.9799765076428457,-1.2587161625950078,6.7448425493821125,-1.2486843915217978,-0.3446565405173393,1.3611699709859708,3.4083263333489957,-2.4159175091299683,-6.936136385396516,2.89630785624846,-2.716134467676665
user_115,-22.818230635539596,0.9087125893930816,5.23124324678809,-19.583983944429104,-5.749538497688858,-0.7077537811606314,7.400806521913837,1.4215853265492535,4.820528923872945,-0.1145243631402701,-2.991232529036308,-4.133326204346412,0.5742453369810183,-6.463187282430652,-2.0508950092659446,6.314281275585431,1.3505020395732914,-3.8350879066190053,1.0289289762958402,4.509036877034694,-2.9055717518814843,-1.6834961662613244,14.507183833485122,0.2981733327420024,9.236239652187876,-12.678033303495571,7.277782375099206,5.39500226070706,-2.0667971121031448,-5.263249135627778,9.083408014054037,4.419405551343106,7.6330384392137445,-5.386908614211459,7.855126796230625,0.2108934842615883,-2.955122883928564,-1.970711091043571,6.618943930441897,13.745528416375812,0.39218071221013356,-0.7481481727001538,5.225253111791252,-6.7770826281876895,8.458273343431307,-7.98604550194168,-0.6617228331884637,6.00453178269491,3.360133212690861,-3.707554695785657
user_116,-48.55786598046608,-20.828454471957887,-45.580278450339485,70.55712359979519,23.831296584127248,-4.241175917264829,59.2389427401285,-1.5805667639933954,3.3476616755085598,0.005990994402127646,-20.5158682075566,-6.377709335199361,0.6832953144696122,1.9791014112464171,-0.39899948892573067,1.440506989277765,4.106501502411061,0.5831162457538827,-0.21148612695077684,4.220040404126167,-12.423122896583491,0.7408283058111865,0.46986291793493035,-2.0267764030120037,-3.6468407033803243,-2.9614698796039702,1.0116788304038962,-0.3239651830973484,-0.634126167004118,-0.4641565168144145,0.18873709147520334,-0.5666893056754793,2.478498455972957,1.595908547162142,0.21500068836325315,0.8202063774020358,2.2986161377952583,0.3190618514703189,1.2486936425856867,-1.666588910138222,-0.21335310724984502,0.9172555838920383,1.1204446088354356,1.6458192459508827,-2.5938363942716918,-3.843439894086444,1.1740426890895324,3.641715046507762,-8.021756644854449,-7.48122911940304
user_117,-20.698498622739827,3.305245968613094,18.05437344499105,-6.064825751001429,-18.65295276815591,1.3810140808967526,6.582862132125441,-0.027632753047980838,2.9534172625484905,0.4532009784268989,-5.869091103616786,-0.700477470297932,0.3604706839983817,-9.258361477489327,-0.9346275839189133,-0.7705479475105286,0.4575753322702516,0.8189389004275374,2.489187056521079,7.18325234542307,-6.847893604914646,1.3797903081820644,1.8385913604959583,-2.7465209984196877,-5.293189611020175,-1.6003929581670377,-1.733281568344838,1.72389199577316,1.8574613686197763,-0.7316593238311951,-0.7152062593343743,0.5331336943465476,9.343275061765096,4.6174048138256385,-7.0697782607734085,1.6988890876042042,0.6943783743743391,5.0158232878953175,-3.480842297853403,0.6672256661542987,1.411156429018104,5.178370095766747,0.2549407951639563,1.3760407575668294,-0.4483437170778389,-2.487681051445831,0.5066717491171561,1.7827850483196557,-7.076866497656185,-0.19740288372736398
user_118,-18.225775934406382,11.059495050263022,53.62557301431214,15.474153556089174,-16.81720331156409,1.737169196955337,4.988081475401843,0.6076496544482523,8.048384279903383,1.3367629222273416,-6.704121073854358,-5.433837251082141,1.144138889190905,-8.561235416528113,-1.5135831717849266,-1.7081622265658716,0.4287242953428032,-2.004951561322118,5.9509852334478195,4.661177608640961,-6.844466541301137,1.8022697450219716,3.015469456093784,-4.714174981590384,-8.59598263359213,-2.3815402825248166,7.973354018169119,4.307071574743893,-3.4149453251745765,-2.9632916240466725,-2.235392158131825,2.0967273463838327,-2.633495849768294,5.289999627761658,-9.659978327138518,-7.518512435288156,-0.01793733139354027,-9.275876625442908,10.414796196169121,5.801303818278985,-6.354190178328081,5.480499683885839,-2.250897189757676,0.4944446067387658,0.09908308989218505,4.080117643520405,-0.6426747332480208,-3.762552270731491,-2.47930620861658,-2.721189594290324
user_119,-23.264543088125144,0.39532600025489534,-3.644645891685206,-23.432295470909672,8.100681289427516,1.0693746652967904,3.614099469014725,0.6877253071019905,-0.26263314750076416,-0.6545855626004433,-4.842138729652092,-0.3161548234113353,-0.04817347244221228,-9.350245133749146,-1.4925521686419803,1.937109638734391,2.8427646114629646,-1.1996948723768495,0.39501123143267747,7.301202387010434,-9.704276339108064,-0.1960526872290786,6.776688460238618,-0.27173437071654377,1.3014365796828802,-2.0863619497310437,2.1314111945258567,-2.401746885736629,-1.6683350197231777,-0.7586657126096132,1.573237115663028,-0.6081694325925139,-0.49735606237074514,-0.18626200522495007,-1.828511129353056,-1.2069777238873292,3.3588411905170945,-4.892803892600717,3.055669379086395,-7.32623027912815,-5.111792938121669,-3.1975393429824424,3.569216174097022,0.3908717628528026,-1.282906248412682,3.12778457961091,2.815126185189291,0.37492504780799235,-1.8779535395446194,-1.9857913874929398
user_12,-25.015525953910068,-2.501508938830017,-13.04469608491291,-28.18866897359514,-6.222207009456524,-0.2524039775832491,9.046126942437269,1.0347426380853366,2.740694199533659,-0.071418207341303,-6.138812657747592,-2.0989187884920515,0.373926784177563,-10.020436354307932,-1.9430308556653544,5.151496273483773,2.3636966874376193,-3.2608130778218833,1.4678625932135267,7.253665538169043,-7.015765519680886,-0.7765748865280387,12.854122903610158,0.8820831872460981,2.9009431126604164,-3.6124272675364413,2.8599656627868395,3.378401080005731,-0.3933935397001872,1.7224383757305224,3.0817261276612764,2.067745256279345,1.8793439097338502,-2.878383205511771,-4.262538923615938,5.1347657133826266,4.203880531346336,-1.8176760749730323,-4.560877603187412,-6.735233960270478,-6.669249625525422,-4.047480411294096,4.083514436761545,-5.102623840558986,5.537755226761976,-5.35251431180355,-5.777676824150393,-2.5659940947933686,0.4227953955070779,1.7396887017677134
user_120,-25.956473082199526,-2.7122766056299383,-26.648343023853283,-37.33594314054721,10.48615398604001,2.2543946694910924,2.9697446765129247,-0.07478897342071192,-4.889267318171269,1.1901580951025508,-5.18524906049652,0.2829397552460207,0.43322592878835525,-4.886193605864011,-1.6470558617127884,6.876179515036914,3.20943979772984,-0.3220414184392709,-1.7542071404624162,6.870881436918583,-11.153065747370055,1.550947172377076,3.1974432019628005,-2.964747434587962,-4.9385123845155965,-1.8283175273490875,-1.5025600499241254,-4.410982606727493,0.9744246891201149,-2.1438101061875954,0.18897419878900212,0.20773213164920842,4.619812405650584,0.19494665704921918,0.5240340327746765,0.655031656853327,-0.7759756304793554,-1.5084879110582763,-0.15312080594778843,1.760755301773746,-5.242669762017187,5.0549403598274685,3.98160515456891,-0.9532694481959556,0.08687504690465046,-0.09241004533119669,0.06238983268748558,-2.4875525304157375,7.297774192259562,-6.099868001263476
user_121,-29.326291915458487,0.4715384654033189,4.21279366273487,1.943636205300098,-41.21837267606247,3.371096825703791,3.180982045548732,0.36603811540947284,8.53741629652001,3.272502286288022,6.61306924240171,3.6444439839645524,0.45965693162846233,19.95127340601121,1.3230941977192436,-4.465235051359507,2.3422291281813297,-0.9399941524858249,-2.3693597144932217,7.98296814238836,-15.474961654532423,1.2586994975408163,-4.243076931692381,0.5931914742340648,0.4399104973426694,2.0872203145232406,8.55267920708062,0.8452010269494596,-0.8917979978107874,4.473574101957802,-2.9458549468099964,-0.7355173528350339,3.394780201734502,-6.123787157791329,11.236958006267853,4.69244406044407,2.6156314487364707,-13.470085151941031,2.503905795982265,2.2986005550287056,0.9565055794876501,1.6337244978494336,-3.744272377487035,3.1657366957210167,-9.486032798458993,11.844900276394105,-1.6079787691266867,4.712646110340131,6.545012685222171,-3.9477176307543473
user_122,-27.280860048592174,0.14834504884742014,6.510897777897237,1.1221979405919507,-39.38779340811821,2.8794584853827754,3.639823569529528,-0.5068287149493383,5.230233543725555,2.3724132129841844,3.6274431155587483,4.763526747985953,0.12782655553552266,13.717981961880797,0.4512684655431791,-3.013831672486259,-0.30998388242444286,-0.7728328002809465,-0.24914430356642459,7.748775241970355,-9.072546582163062,1.6390729892455864,8.63608748759619,4.357769585610225,-4.974802826140782,16.258223742558172,6.238637666077943,1.4005461986859111,-0.30734815737633253,1.1685258808968269,-1.0400715650852674,-0.5438811298198186,7.924940062426287,1.230931208140866,7.369078117525525,-2.075540409247817,-0.3539332820513621,-0.45136183344472175,12.773546751176633,-0.3693266055606907,-14.879639173531096,13.731285747544474,6.981273683710854,2.7270398473493733,-6.525312210540681,-6.166188294518735,7.192251153092579,-0.03291113181206898,-8.679668531245769,-1.6982967815540388
user_123,-44.67139403840629,-18.254124032920192,-48.58686619431344,32.03885539660836,-0.8313999068615938,-0.35416847954188146,-64.61144032835941,3.2994551574908724,79.66918767454659,0.139243421381367,-28.069556105078462,-16.772968388438414,1.2374157306632712,-6.595255116804102,-1.6291291302814777,1.2849510444687873,-1.3424686250140432,2.2445515502675812,-4.384326718827414,0.5348682361074925,-2.834082877259103,0.9791497130923374,1.8191926785019084,-4.490143508069705,-0.801784160256262,4.046649896376578,-8.782403317868171,-4.279683472256397,-0.761372984639745,-1.1627543453785825,0.5624574813278616,1.3325949518197786,2.0291339143355778,2.1126781377099957,-2.553154072118457,-0.2555838806056112,-1.1182263466797562,-1.5990302055146297,-1.326694417877056,-0.24165528443842463,-0.5899121016594802,0.36646014743670297,-1.522869283166936,0.3873438288493235,-1.2624811731277639,1.971468077245353,2.029131266699952,-2.111911844453332,-0.0873155880275228,-0.02861286864057667
user_124,-29.493028207467344,-0.4680800618661752,3.4448556746777634,1.3907253584384494,-40.96388207582276,1.1266553963920378,3.2047668215825795,2.3262926232302346,6.435829753051279,0.4737928500764991,6.07054307951065,3.586661347912167,0.29047545831668914,19.041207991596405,1.4146813108175758,-3.33376993281879,1.9199405741043303,-0.5482045973771006,-0.9170988865991971,5.320918357562971,-15.564559538766087,1.7378415457428384,0.57883174721141,1.0550005381634575,-0.9673724300257257,2.462767635584279,2.0875055449930695,-1.5974428285076394,-0.5141099075113598,5.246955755669163,-3.124884189477147,-1.0541766466234086,9.297786160505689,-3.8291690904652196,5.408847950149233,-1.1704911763730315,3.620367065021306,-13.073296085030885,-2.7335117669020486,-5.464093400743735,1.5099926867883702,-3.040493485129003,-0.5637539213447634,2.2191363776400284,-5.879094394838673,7.750970981621194,-0.8184029082040232,10.430911191556023,16.42905784018485,1.3372380136220101
